日期,开盘价,最高价,最低价,收盘价,成交量(股),涨跌额,涨跌幅(%)
2020-08-04,5.75,5.88,5.38,5.62,1185088,0.14,2.55
2020-08-05,5.62,5.66,5.24,5.44,1128081,-0.18,-3.2
2020-08-06,5.22,5.33,4.9,5.25,933534,-0.19,-3.49
2020-08-07,5.5,5.53,5.06,5.18,515156,-0.07,-1.33
2020-08-10,5.2,5.25,4.9,5.04,677480,-0.14,-2.7
2020-08-11,4.98,4.98,4.5,4.59,974109,-0.45,-8.93
2020-08-12,4.57,4.59,4.33,4.52,577291,-0.07,-1.53
2020-08-13,4.58,4.93,4.33,4.91,706038,0.39,8.63
2020-08-14,4.7,4.7,4.3324,4.42,559398,-0.49,-9.98
2020-08-17,4.46,4.46,4.0101,4.05,409161,-0.37,-8.37
2020-08-18,4.65,4.65,4.18,4.3,2166192,0.25,6.17
2020-08-19,4.21,4.27,3.91,4.03,702727,-0.27,-6.28
2020-08-20,4.0,4.1199,3.93,4.09,319502,0.06,1.49
2020-08-21,4.12,4.14,3.62,3.91,810638,-0.18,-4.4
2020-08-24,4.07,4.21,3.79,3.9,539003,-0.01,-0.26
2020-08-25,3.82,4.01,3.78,4.01,295335,0.11,2.82
2020-08-26,3.88,3.98,3.81,3.97,223426,-0.04,-1.0
2020-08-27,3.92,3.92,3.55,3.67,320935,-0.3,-7.56
2020-08-28,3.66,3.735,3.57,3.68,268583,0.01,0.27
2020-08-31,3.68,3.69,3.5,3.53,232676,-0.15,-4.08
2020-09-01,3.55,3.59,3.21,3.36,494499,-0.17,-4.82
2020-09-02,3.65,3.655,3.32,3.41,478534,0.05,1.49
2020-09-03,3.45,3.6,3.3,3.45,406115,0.04,1.17
2020-09-04,3.39,3.4,3.01,3.22,233603,-0.23,-6.67
2020-09-08,3.22,3.33,3.11,3.22,178097,0.0,0.0
2020-09-09,3.27,3.4399,3.21,3.39,131028,0.17,5.28
2020-09-10,3.38,3.4,3.3,3.4,53227,0.01,0.29
2020-09-11,3.4,3.4,3.12,3.19,143598,-0.21,-6.18
2020-09-14,3.17,3.3,3.1,3.26,69048,0.07,2.19
2020-09-15,3.38,3.5271,3.35,3.43,248002,0.17,5.21
2020-09-16,3.78,3.93,3.55,3.72,814407,0.29,8.45
2020-09-17,3.9,3.91,3.595,3.71,409942,-0.01,-0.27
2020-09-18,3.61,4.0,3.55,3.93,593526,0.22,5.93
2020-09-21,3.8,3.8,3.51,3.62,270927,-0.31,-7.89
2020-09-22,3.6,3.78,3.41,3.44,165250,-0.18,-4.97
2020-09-23,3.39,3.45,2.94,3.01,267608,-0.43,-12.5
2020-09-24,3.16,3.23,3.02,3.14,228789,0.13,4.32
2020-09-25,3.2,3.55,3.2,3.49,500700,0.35,11.15
2020-09-28,3.58,3.5878,3.28,3.34,252340,-0.15,-4.3
2020-09-29,3.3,3.38,3.22,3.37,164870,0.03,0.9
2020-09-30,3.34,3.55,3.295,3.33,220861,-0.04,-1.19
2020-10-01,3.4,3.48,3.31,3.43,353716,0.1,3.0
2020-10-02,3.34,3.51,3.26,3.32,229696,-0.11,-3.21
2020-10-05,3.53,3.7,3.35,3.64,320510,0.32,9.64
2020-10-06,3.7,3.9,3.7,3.88,318148,0.24,6.59
2020-10-07,4.18,4.41,3.93,4.41,687723,0.53,13.66
2020-10-08,4.55,5.44,4.55,4.96,1417769,0.55,12.47
2020-10-09,5.05,5.07,4.585,4.65,589314,-0.31,-6.25
2020-10-12,4.61,4.64,4.31,4.4,270299,-0.25,-5.38
2020-10-13,4.5,4.75,4.48,4.61,326436,0.21,4.77
2020-10-14,4.66,4.69,4.35,4.41,144511,-0.2,-4.34
2020-10-15,4.32,4.459,4.11,4.3,113857,-0.11,-2.49
2020-10-16,4.26,4.4,4.14,4.26,214686,-0.04,-0.93
2020-10-19,4.3,4.4,4.27,4.36,120327,0.1,2.35
2020-10-20,4.4,4.48,4.3,4.4,108856,0.04,0.92
2020-10-21,4.37,4.4401,4.32,4.35,120775,-0.05,-1.14
2020-10-22,4.39,4.44,4.2,4.34,91704,-0.01,-0.23
2020-10-23,4.35,4.45,4.24,4.42,95331,0.08,1.84
2020-10-26,4.45,4.85,4.42,4.58,301699,0.16,3.62
2020-10-27,4.7,4.701,4.26,4.6,267895,0.02,0.44
2020-10-28,4.4,4.49,3.81,4.0,266339,-0.6,-13.04
2020-10-29,4.07,4.2,3.87,4.05,58157,0.05,1.25
2020-10-30,3.97,3.97,3.595,3.82,298310,-0.23,-5.68
2020-11-02,3.77,4.1342,3.61,4.05,122504,0.23,6.02
2020-11-03,4.05,4.05,3.8,4.04,135452,-0.01,-0.25
2020-11-04,4.16,4.1708,3.82,3.95,141498,-0.09,-2.23
2020-11-05,3.95,3.9912,3.5,3.78,155786,-0.17,-4.3
2020-11-06,3.73,3.73,3.4,3.44,207817,-0.34,-8.99
2020-11-09,3.4,3.4,2.78,2.89,366157,-0.55,-15.99
2020-11-10,2.94,3.08,2.76,3.01,252648,0.12,4.15
2020-11-11,3.0,3.07,2.87,3.05,208338,0.04,1.33
2020-11-12,3.05,3.13,2.85,2.96,352111,-0.09,-2.95
2020-11-13,3.0,3.0,2.7,2.98,287410,0.02,0.6757
2020-11-16,2.98,3.03,2.7502,2.98,266607,0.0,0.0
2020-11-17,3.0,3.0,2.7,2.82,403789,-0.16,-5.37
2020-11-18,2.79,2.8699,2.7,2.8,216955,-0.02,-0.71
2020-11-19,2.85,2.85,2.72,2.84,198789,0.04,1.43
2020-11-20,2.84,2.84,2.45,2.48,972519,-0.36,-12.68
2020-11-23,2.45,2.5947,2.45,2.57,262047,0.09,3.63
2020-11-24,2.6,2.68,2.45,2.54,220308,-0.03,-1.17
2020-11-25,2.5,2.54,2.36,2.5,258991,-0.04,-1.57
2020-11-27,2.49,2.6197,2.43,2.6,151657,0.1,4.0
2020-11-30,2.59,2.59,2.41,2.49,304671,-0.11,-4.23
2020-12-01,2.55,2.6815,2.43,2.59,418948,0.1,4.02
2020-12-02,2.6,2.6,2.38,2.42,328244,-0.17,-6.56
2020-12-03,2.45,2.45,2.21,2.32,359068,-0.1,-4.13
2020-12-04,2.29,2.3,2.17,2.26,366954,-0.06,-2.59
2020-12-07,2.26,2.26,2.08,2.12,406650,-0.14,-6.19
2020-12-08,2.11,2.1108,2.04,2.06,297292,-0.06,-2.83
2020-12-09,2.1,2.12,1.97,2.04,452479,-0.02,-0.97
2020-12-10,2.01,2.06,1.94,2.06,445485,0.02,0.98
2020-12-11,2.1,2.1,2.0,2.05,244133,-0.01,-0.4854
2020-12-14,2.11,2.11,1.95,1.98,334330,-0.07,-3.41
2020-12-15,1.96,1.9759,1.79,1.86,516889,-0.12,-6.06
2020-12-16,1.78,1.9561,1.76,1.95,391795,0.09,4.84
2020-12-17,1.94,2.58,1.87,2.13,1943524,0.18,9.23
2020-12-18,2.22,2.28,2.12,2.16,358423,0.03,1.41
2020-12-21,2.22,2.22,2.11,2.19,342981,0.03,1.39
2020-12-22,2.28,2.71,2.19,2.49,1818303,0.3,13.7
2020-12-23,2.53,2.74,2.29,2.41,854536,-0.08,-3.21
2020-12-24,2.43,2.5398,2.36,2.5,204356,0.09,3.73
2020-12-28,2.6,2.6,2.2,2.28,406876,-0.22,-8.8
2020-12-29,2.34,2.34,2.15,2.25,236914,-0.03,-1.32
2020-12-30,2.2,2.25,2.16,2.23,187035,-0.02,-0.89
2020-12-31,2.23,2.24,1.99,2.02,532223,-0.21,-9.42
2021-01-04,2.4,2.63,2.22,2.58,1467609,0.56,27.72
2021-01-05,2.63,2.8337,2.6,2.73,1097545,0.15,5.814
2021-01-06,2.79,2.79,2.4907,2.59,607797,-0.14,-5.13
2021-01-07,2.46,2.57,2.42,2.45,414321,-0.14,-5.41
2021-01-08,2.46,2.6,2.3,2.57,621695,0.12,4.9
2021-01-11,2.45,2.779,2.41,2.68,492569,0.11,4.28
2021-01-12,2.7,2.92,2.7,2.88,438623,0.2,7.46
2021-01-13,3.1,4.3,3.08,3.34,6606456,0.46,15.97
2021-01-14,3.23,3.31,3.0,3.23,988794,-0.11,-3.29
2021-01-15,3.16,3.3,3.01,3.04,596232,-0.19,-5.88
2021-01-19,3.11,3.25,3.0102,3.17,530884,0.13,4.28
2021-01-20,3.5,5.29,3.42,4.73,19709055,1.56,49.2114
2021-01-21,4.34,4.445,4.0,4.3,3168506,-0.43,-9.09
2021-01-22,4.25,4.3,3.96,3.97,1012833,-0.33,-7.6744
2021-01-25,3.91,3.95,3.654,3.71,919909,-0.26,-6.55
2021-01-26,3.81,4.29,3.78,3.96,1219445,0.25,6.74
2021-01-27,3.95,4.1857,3.3,3.39,1449809,-0.57,-14.39
2021-01-28,3.5,3.98,3.45,3.9,771821,0.51,15.04
2021-01-29,3.84,4.09,3.5501,3.68,826345,-0.22,-5.64
2021-02-01,3.73,4.17,3.46,3.82,772690,0.14,3.8
2021-02-02,4.98,4.99,4.21,4.54,4491320,0.72,18.85
2021-02-03,4.21,4.5699,4.1925,4.26,1282508,-0.28,-6.1674
2021-02-04,4.31,4.35,3.84,3.96,948623,-0.3,-7.04
2021-02-05,4.1814,4.1814,3.98,4.09,564605,0.13,3.28
2021-02-08,4.08,4.22,3.9,4.14,1287371,0.05,1.22
2021-02-09,3.98,4.23,3.96,4.11,819048,-0.03,-0.72
2021-02-10,4.19,4.23,3.9,4.05,958646,-0.06,-1.46
2021-02-11,4.09,4.1,3.79,3.87,596168,-0.18,-4.44
2021-02-12,4.05,4.094,3.86,3.96,512683,0.09,2.33
2021-02-16,4.04,4.05,3.84,3.91,416139,-0.05,-1.26
2021-02-17,3.99,4.02,3.87,4.0,465282,0.09,2.3
2021-02-18,3.95,3.97,3.68,3.72,501643,-0.28,-7.0
2021-02-19,3.81,3.85,3.68,3.74,247140,0.02,0.5376
2021-02-22,3.72,3.72,3.4,3.43,534310,-0.31,-8.29
2021-02-23,3.24,3.29,2.7,3.12,651372,-0.31,-9.04
2021-02-24,3.05,3.25,3.02,3.13,315930,0.01,0.32
2021-02-25,3.11,3.13,2.95,2.98,248742,-0.15,-4.79
2021-02-26,2.97,3.13,2.81,3.01,520870,0.03,1.01
2021-03-01,3.13,3.35,3.0301,3.24,713291,0.23,7.64
2021-03-02,3.25,3.33,3.15,3.19,255244,-0.05,-1.54
2021-03-03,3.16,3.22,3.0,3.04,111847,-0.15,-4.7
2021-03-04,3.11,3.11,2.73,2.8,205464,-0.24,-7.89
2021-03-05,2.76,2.9396,2.61,2.87,236752,0.07,2.5
2021-03-08,2.87,2.89,2.72,2.76,127918,-0.11,-3.83
2021-03-09,2.87,2.94,2.8,2.9,144480,0.14,5.07
2021-03-10,2.92,3.0,2.86,2.98,238542,0.08,2.76
2021-03-11,3.0235,3.04,2.87,2.96,387881,-0.02,-0.67
2021-03-12,2.91,3.08,2.8975,3.05,393195,0.09,3.04
2021-03-15,3.12,3.1733,3.0,3.07,121860,0.02,0.66
2021-03-16,3.09,3.24,3.05,3.24,179696,0.17,5.54
2021-03-17,3.12,3.23,3.03,3.21,380790,-0.03,-0.93
2021-03-18,3.11,3.2,3.04,3.06,80127,-0.15,-4.67
2021-03-19,3.06,3.2,3.04,3.05,253946,-0.01,-0.33
2021-03-22,3.07,3.14,3.03,3.06,308529,0.01,0.33
2021-03-23,3.065,3.15,2.8,2.84,543895,-0.22,-7.19
2021-03-24,2.85,2.95,2.7,2.73,93748,-0.11,-3.87
2021-03-25,2.71,2.7194,2.58,2.69,101875,-0.04,-1.47
2021-03-26,2.67,2.74,2.59,2.68,85068,-0.01,-0.37
2021-03-29,2.71,2.78,2.6001,2.65,156632,-0.03,-1.12
2021-03-30,3.07,3.1228,2.7,2.82,1033825,0.17,6.42
2021-03-31,2.73,2.81,2.69,2.77,153657,-0.05,-1.77
2021-04-01,2.85,2.85,2.69,2.75,82576,-0.02,-0.72
2021-04-05,2.8,2.87,2.7,2.86,160281,0.11,4.0
2021-04-06,2.86,2.95,2.782,2.92,134138,0.06,2.1
2021-04-07,2.81,2.906,2.77,2.83,168741,-0.09,-3.08
2021-04-08,2.88,2.88,2.62,2.66,193719,-0.17,-6.01
2021-04-09,2.62,2.74,2.6,2.67,292387,0.01,0.3759
2021-04-12,2.7,3.25,2.55,3.15,5160028,0.48,17.98
2021-04-13,3.02,3.29,2.7,2.78,2958077,-0.37,-11.75
2021-04-14,2.62,2.65,2.53,2.57,445084,-0.21,-7.554
2021-04-15,2.57,2.65,2.44,2.54,333642,-0.03,-1.17
2021-04-16,2.5,2.57,2.4,2.52,325621,-0.02,-0.7874
2021-04-19,2.5,2.51,2.34,2.46,336819,-0.06,-2.38
2021-04-20,2.47,2.5199,2.31,2.37,210477,-0.09,-3.66
2021-04-21,2.38,2.49,2.35,2.47,289191,0.1,4.22
2021-04-22,2.51,2.59,2.46,2.48,93352,0.01,0.4
2021-04-23,2.52,2.6,2.52,2.54,71105,0.06,2.42
2021-04-26,2.605,2.67,2.54,2.67,313220,0.13,5.12
2021-04-27,2.66,2.77,2.6254,2.69,494431,0.02,0.75
2021-04-28,2.72,2.82,2.63,2.7,304746,0.01,0.37
2021-04-29,2.7,2.7,2.57,2.62,63930,-0.08,-2.96
2021-04-30,2.57,2.68,2.56,2.61,141810,-0.01,-0.38
2021-05-03,2.61,2.711,2.5522,2.63,233533,0.02,0.77
2021-05-04,2.63,2.63,2.42,2.55,178740,-0.08,-3.04
2021-05-05,2.64,2.64,2.484,2.55,120035,0.0,0.0
2021-05-06,2.52,2.52,2.29,2.37,535773,-0.18,-7.06
2021-05-07,2.37,2.45,2.3,2.38,104545,0.01,0.42
2021-05-10,2.45,2.49,2.35,2.42,137919,0.04,1.68
2021-05-11,2.34,2.42,2.28,2.36,297538,-0.06,-2.48
2021-05-12,2.34,2.37,2.2,2.28,422367,-0.08,-3.39
2021-05-13,2.26,2.31,2.05,2.1,252376,-0.18,-7.89
2021-05-14,2.22,2.42,2.17,2.31,405569,0.21,10.0
2021-05-17,2.4,2.4,2.23,2.28,59939,-0.03,-1.2987
2021-05-18,2.27,2.28,2.21,2.24,71350,-0.04,-1.75
2021-05-19,2.23,2.23,2.1,2.15,255649,-0.09,-4.02
2021-05-20,2.18,2.3,2.12,2.22,217452,0.07,3.26
2021-05-21,2.22,2.32,2.18,2.3,325907,0.08,3.6
2021-05-24,2.29,2.35,2.2501,2.31,161491,0.01,0.43
2021-05-25,2.35,2.49,2.32,2.4,396170,0.09,3.9
2021-05-26,2.43,2.55,2.43,2.5,365894,0.1,4.17
2021-05-27,2.421,2.7,2.32,2.36,971188,-0.14,-5.6
2021-05-28,2.37,2.4,2.28,2.35,102435,-0.01,-0.4237
2021-06-01,2.35,2.44,2.33,2.39,171556,0.04,1.7
2021-06-02,2.4,2.4196,2.15,2.21,606343,-0.18,-7.53
2021-06-03,2.1585,2.33,2.15,2.33,466747,0.12,5.43
2021-06-04,2.34,2.48,2.2669,2.35,493619,0.02,0.86
2021-06-07,2.35,2.4799,2.35,2.41,147431,0.06,2.55
2021-06-08,2.43,2.46,2.3,2.3,165425,-0.11,-4.5643
2021-06-09,2.32,2.4,2.27,2.31,151925,0.01,0.43
2021-06-10,2.34,2.46,2.3073,2.41,210593,0.1,4.33
2021-06-11,2.43,2.49,2.32,2.49,234921,0.08,3.32
2021-06-14,2.47,2.64,2.41,2.61,305255,0.12,4.82
2021-06-15,2.62,2.75,2.45,2.56,222491,-0.05,-1.92
2021-06-16,2.5,2.65,2.3,2.38,365374,-0.18,-7.03
2021-06-17,2.6159,2.84,2.5,2.53,1597034,0.15,6.3
2021-06-18,2.59,2.59,2.42,2.42,1000869,-0.11,-4.35
2021-06-21,2.42,2.52,2.32,2.36,240352,-0.06,-2.48
2021-06-22,2.34,2.38,2.24,2.3,171750,-0.06,-2.54
2021-06-23,2.48,2.57,2.39,2.41,416456,0.11,4.78
2021-06-24,2.4,2.83,2.38,2.47,1236977,0.06,2.49
2021-06-25,2.47,2.52,2.358,2.5,311758,0.03,1.21
2021-06-28,2.47,2.475,2.27,2.37,381536,-0.13,-5.2
2021-06-29,2.41,2.4118,2.3,2.34,198627,-0.03,-1.27
2021-06-30,2.31,2.39,2.2899,2.345,331520,0.005,0.21
2021-07-01,2.38,2.5,2.28,2.35,511127,0.005,0.21
2021-07-02,2.36,2.36,2.22,2.25,260380,-0.1,-4.26
2021-07-06,2.27,2.32,2.2,2.22,324615,-0.03,-1.33
2021-07-07,2.21,2.25,2.11,2.25,170100,0.03,1.35
2021-07-08,2.19,2.3,2.15,2.25,251290,0.0,0.0
2021-07-09,2.22,2.25,2.1,2.2,146769,-0.05,-2.22
2021-07-12,2.23,2.23,2.15,2.17,86642,-0.03,-1.36
2021-07-13,2.14,2.1426,2.0,2.02,373149,-0.15,-6.91
2021-07-14,2.04,2.1,2.0,2.03,435199,0.01,0.5
2021-07-15,2.03,2.05,1.9516,1.98,251217,-0.05,-2.46
2021-07-16,1.97,2.06,1.89,1.9,409172,-0.08,-4.04
2021-07-19,1.85,1.9,1.8001,1.82,197079,-0.08,-4.21
2021-07-20,1.8,1.84,1.73,1.84,465879,0.02,1.1
2021-07-21,1.81,1.85,1.7801,1.82,266863,-0.02,-1.087
2021-07-22,1.81,1.84,1.79,1.815,258802,-0.005,-0.27
2021-07-23,1.81,2.25,1.76,2.07,3321683,0.255,14.05
2021-07-26,2.02,2.125,1.9,1.94,748307,-0.13,-6.28
2021-07-27,1.98,2.34,1.98,2.09,1634788,0.15,7.73
2021-07-28,2.06,2.13,2.01,2.01,373153,-0.08,-3.83
2021-07-29,2.06,2.1,2.02,2.05,215721,0.04,1.99
2021-07-30,2.04,2.23,2.0,2.13,1283238,0.08,3.9
2021-08-02,2.16,2.19,2.08,2.1,388928,-0.03,-1.41
2021-08-03,2.15,2.15,2.0116,2.08,285654,-0.02,-0.95
2021-08-04,2.04,2.13,2.02,2.08,199614,0.0,0.0
2021-08-05,2.07,2.0799,2.02,2.04,94986,-0.04,-1.92
2021-08-06,2.04,2.04,1.94,1.96,204364,-0.08,-3.92
2021-08-09,1.99,2.01,1.9401,2.01,117559,0.05,2.55
2021-08-10,2.0,2.0,1.94,1.98,158300,-0.03,-1.49
2021-08-11,1.96,2.0,1.92,1.94,211350,-0.04,-2.02
2021-08-12,1.92,1.92,1.8,1.85,342800,-0.09,-4.64
2021-08-13,1.83,1.8882,1.712,1.72,279785,-0.13,-7.027
2021-08-16,1.74,1.75,1.66,1.68,305258,-0.04,-2.33
2021-08-17,1.75,1.87,1.7,1.74,1780486,0.06,3.57
2021-08-18,1.71,1.74,1.58,1.62,538988,-0.12,-6.8966
2021-08-19,1.59,1.64,1.55,1.61,161614,-0.01,-0.62
2021-08-20,1.56,1.56,1.51,1.53,163465,-0.08,-4.97
2021-08-23,1.5,1.54,1.46,1.52,275371,-0.01,-0.6536
2021-08-24,1.52,1.58,1.47,1.57,438501,0.05,3.29
2021-08-25,1.57,1.6,1.55,1.6,144540,0.03,1.91
2021-08-26,1.62,1.66,1.6033,1.62,122233,0.02,1.25
2021-08-27,1.59,1.66,1.581,1.64,114582,0.02,1.2346
2021-08-30,1.62,1.65,1.54,1.58,248562,-0.06,-3.66
2021-08-31,1.71,1.71,1.63,1.66,308897,0.08,5.06
2021-09-01,1.6591,1.7,1.63,1.65,76039,-0.01,-0.6
2021-09-02,1.85,2.1,1.83,2.0,14120270,0.35,21.21
2021-09-03,1.97,2.09,1.87,2.08,1808138,0.08,4.0
2021-09-07,2.01,2.05,1.8762,1.99,585334,-0.09,-4.33
2021-09-08,1.91,1.96,1.88,1.93,228938,-0.06,-3.02
2021-09-09,1.84,2.01,1.83,1.96,417901,0.03,1.55
2021-09-10,1.97,1.97,1.8601,1.9,136668,-0.06,-3.0612
2021-09-13,1.87,1.87,1.7,1.705,324591,-0.195,-10.2632
2021-09-14,1.76,1.76,1.65,1.66,145757,-0.045,-2.6393
2021-09-15,1.63,1.8,1.6,1.72,917022,0.06,3.61
2021-09-16,1.7,1.7,1.64,1.67,106048,-0.05,-2.91
2021-09-17,1.67,1.7,1.62,1.7,148573,0.03,1.8
2021-09-20,1.57,1.6296,1.55,1.62,180734,-0.08,-4.71
2021-09-21,1.64,1.64,1.56,1.62,119914,0.0,0.0
2021-09-22,1.59,1.6,1.5569,1.6,175320,-0.02,-1.23
2021-09-23,1.57,1.6,1.56,1.59,126415,-0.01,-0.63
2021-09-24,1.58,1.58,1.5,1.51,252003,-0.08,-5.03
2021-09-27,1.5,1.59,1.4683,1.57,210196,0.06,3.9735
2021-09-28,1.55,1.5696,1.4508,1.47,295194,-0.1,-6.37
2021-09-29,1.48,1.48,1.44,1.45,115056,-0.02,-1.36
2021-09-30,1.45,1.47,1.43,1.46,89646,0.01,0.69
2021-10-01,1.45,1.45,1.41,1.43,75428,-0.03,-2.05
2021-10-04,1.41,1.43,1.39,1.41,88847,-0.02,-1.4
2021-10-05,1.4,1.4326,1.37,1.41,137925,0.0,0.0
2021-10-06,1.38,1.45,1.36,1.42,67763,0.01,0.71
2021-10-07,1.41,1.42,1.38,1.4,58926,-0.02,-1.41
2021-10-08,1.39,1.45,1.38,1.4,62363,0.0,0.0
2021-10-11,1.41,1.469,1.41,1.45,44839,0.05,3.57
2021-10-12,1.44,1.48,1.42,1.46,60902,0.01,0.6897
2021-10-13,1.46,1.54,1.46,1.53,120923,0.07,4.79
2021-10-14,1.56,1.57,1.515,1.55,59846,0.02,1.3072
2021-10-15,1.52,1.55,1.48,1.51,89688,-0.04,-2.58
2021-10-18,1.51,1.53,1.48,1.53,75854,0.02,1.32
2021-10-19,1.52,1.5299,1.47,1.47,79357,-0.06,-3.92
2021-10-20,1.48,1.6799,1.47,1.66,321067,0.19,12.9252
2021-10-21,1.7,1.7,1.5,1.5,79989,-0.16,-9.64
2021-10-22,1.53,1.54,1.45,1.51,147293,0.01,0.67
2021-10-25,1.51,1.69,1.48,1.65,111256,0.14,9.27
2021-10-26,1.65,1.68,1.5501,1.62,161748,-0.03,-1.82
2021-10-27,1.6,1.69,1.5783,1.65,61445,0.03,1.85
2021-10-28,1.59,1.63,1.58,1.62,109121,-0.03,-1.8182
2021-10-29,1.62,1.64,1.54,1.56,71445,-0.06,-3.7
2021-11-01,1.62,1.64,1.57,1.63,59864,0.07,4.49
2021-11-02,1.63,1.63,1.55,1.61,72885,-0.02,-1.227
2021-11-03,1.61,1.63,1.6,1.6,77971,-0.01,-0.6211
2021-11-04,1.62,1.67,1.58,1.61,214680,0.01,0.63
2021-11-05,1.58,1.6,1.54,1.54,99765,-0.07,-4.3478
2021-11-08,1.54,1.5501,1.47,1.5,103745,-0.04,-2.6
2021-11-09,1.5,1.5,1.41,1.45,163410,-0.05,-3.33
2021-11-10,1.45,1.4899,1.42,1.42,77857,-0.03,-2.07
2021-11-11,1.41,1.42,1.37,1.38,168514,-0.04,-2.82
2021-11-12,1.4,1.41,1.31,1.39,120038,0.01,0.72
2021-11-15,1.4,1.47,1.39,1.42,154654,0.03,2.1583
2021-11-16,1.45,1.46,1.38,1.38,131549,-0.04,-2.82
2021-11-17,1.449,1.449,1.35,1.39,93385,0.01,0.7246
2021-11-18,1.41,1.47,1.4,1.44,214312,0.05,3.6
2021-11-19,1.42,1.4349,1.35,1.39,94710,-0.05,-3.47
2021-11-22,1.42,1.42,1.31,1.35,101817,-0.04,-2.88
2021-11-23,1.36,1.3741,1.18,1.26,99249,-0.09,-6.6667
2021-11-24,1.24,1.31,1.24,1.31,21278,0.05,3.9683
2021-11-26,1.33,1.35,1.241,1.32,42742,0.01,0.76
2021-11-29,1.34,1.36,1.25,1.25,47234,-0.07,-5.3
2021-11-30,1.17,1.26,1.17,1.26,123781,0.01,0.8
2021-12-01,1.23,1.27,1.2,1.2,82961,-0.06,-4.76
2021-12-02,1.25,1.3,1.13,1.16,59933,-0.04,-3.33
2021-12-03,1.14,1.22,1.055,1.06,214295,-0.1,-8.62
2021-12-06,1.07,1.2,1.03,1.13,120256,0.07,6.6
2021-12-07,1.067,1.29,1.067,1.22,113404,0.09,7.9646
2021-12-08,1.27,1.3,1.2,1.25,60602,0.03,2.46
2021-12-09,1.24,1.2999,1.2113,1.22,33822,-0.03,-2.4
2021-12-10,1.25,1.25,1.14,1.19,80060,-0.03,-2.46
2021-12-13,1.17,1.19,1.085,1.14,225651,-0.05,-4.2017
2021-12-14,1.11,1.13,0.9621,0.995,298137,-0.145,-12.72
2021-12-15,0.995,1.11,0.995,1.1,194520,0.105,10.55
2021-12-16,1.03,1.09,0.9805,1.05,173874,-0.05,-4.55
2021-12-17,1.05,1.09,0.941,0.941,495172,-0.109,-10.38
2021-12-20,0.96,0.98,0.85,0.97,180191,0.029,3.08
2021-12-21,0.9409,0.9879,0.9,0.9495,161328,-0.02,-2.06
2021-12-22,0.95,0.998,0.93,0.9525,144040,0.003,0.316
2021-12-23,0.9416,0.9968,0.9416,0.9616,104788,0.009,0.94
2021-12-27,0.9279,0.96,0.9,0.92,198973,-0.0416,-4.3261
2021-12-28,0.92,0.945,0.8842,0.8901,118098,-0.03,-3.26
2021-12-29,0.91,0.969899,0.895,0.9531,132518,0.063,7.0779
2021-12-30,0.94,0.97,0.9101,0.9601,165055,0.007,0.73
2021-12-31,0.9601,0.9992,0.92,0.96,290547,0.0,0.0
2022-01-03,0.9899,1.19,0.92596,1.09,165823,0.13,13.5417
2022-01-04,1.05,1.14,1.02,1.04,81449,-0.05,-4.59
2022-01-05,1.15,1.15,1.02,1.03,117621,-0.01,-0.9615
2022-01-06,1.02,1.11,1.0,1.02,154088,-0.01,-0.9709
2022-01-07,0.99,1.021,0.98,0.9948,52520,-0.025,-2.45
2022-01-10,0.96,1.04,0.89,0.9365,390428,-0.058,-5.83
2022-01-11,0.93,0.97,0.8496,0.8843,123341,-0.052,-5.55
2022-01-12,0.8742,0.9333,0.86,0.888,56677,0.0037,0.4184
2022-01-13,0.875,0.92,0.809901,0.8279,103150,-0.06,-6.76
2022-01-14,0.8,0.832,0.78,0.83,118354,0.0021,0.2537
2022-01-18,0.85,0.88,0.85,0.8797,162982,0.0497,5.988
2022-01-19,0.86,0.87,0.85,0.8598,76698,-0.0199,-2.2621
2022-01-20,0.85,0.92,0.85,0.8983,90746,0.0385,4.4778
2022-01-21,0.9,0.909099,0.8,0.8027,239485,-0.096,-10.69
2022-01-24,0.79,0.8979,0.66,0.8246,496916,0.0219,2.7283
2022-01-25,0.7736,0.86,0.7736,0.85,63570,0.025,3.03
2022-01-26,0.8245,0.8502,0.7736,0.7895,96999,-0.06,-7.06
2022-01-27,0.8289,0.92,0.7954,0.8499,142021,0.06,7.6
2022-01-28,0.86,0.889999,0.79,0.8011,88436,-0.0488,-5.7419
2022-01-31,0.8011,0.847,0.7736,0.83,50387,0.0289,3.6075
2022-02-01,0.8045,0.872899,0.7736,0.819,42948,-0.011,-1.33
2022-02-02,0.7798,0.8366,0.7798,0.8262,56869,0.0072,0.8791
2022-02-03,0.81,0.81,0.78,0.7994,56159,-0.0268,-3.2438
2022-02-04,0.8,0.829,0.76,0.7735,88094,-0.026,-3.25
2022-02-07,0.8,0.8,0.7,0.759,57896,-0.0145,-1.8746
2022-02-08,0.7202,0.784903,0.72,0.78,74060,0.021,2.77
2022-02-09,0.744,0.8,0.722,0.7475,176871,-0.032,-4.1
2022-02-10,0.73,0.796,0.73,0.79,68048,0.042,5.62
2022-02-11,0.7755,0.7755,0.7212,0.7399,132511,-0.05,-6.33
2022-02-14,0.7,0.7645,0.680001,0.6875,115770,-0.052,-7.03
2022-02-15,0.725,0.725,0.672,0.6996,36814,0.012,1.75
2022-02-16,0.71,0.715051,0.7,0.7099,65920,0.01,1.43
2022-02-17,0.7102,0.724999,0.71,0.7169,32921,0.007,0.9861
